"Date","FromCurrencyId","ToCurrencyId","ToCurrencySysname","EuroRate"
2019-09-12,2,3,GBP,1.1246064
2019-09-12,2,4,JPY,0.0084645
2019-09-12,2,5,AUD,0.6272345
2019-09-12,2,6,MXN,0.0469605
2019-09-12,2,7,SEK,0.0940601
2019-09-12,2,8,NOK,0.1014785
2019-09-12,2,9,HUF,0.0030218
2019-09-11,2,1,USD,0.9088430
2019-09-11,2,2,EUR,1.0000000
2019-09-11,2,3,GBP,1.1219189
2019-09-11,2,4,JPY,0.0084381
2019-09-11,2,5,AUD,0.6241808
2019-09-11,2,6,MXN,0.0466059
2019-09-11,2,7,SEK,0.0938412
2019-09-11,2,8,NOK,0.1012710
2019-09-11,2,9,HUF,0.0030084
2019-09-10,2,1,USD,0.9057971
2019-09-10,2,2,EUR,1.0000000
2019-09-10,2,3,GBP,1.1198208
2019-09-10,2,4,JPY,0.0084374
2019-09-10,2,5,AUD,0.6210023
2019-09-10,2,6,MXN,0.0463682
2019-09-10,2,7,SEK,0.0930709
2019-09-10,2,8,NOK,0.1008827
2019-09-10,2,9,HUF,0.0030156
2019-09-09,2,1,USD,0.9063718
2019-09-09,2,2,EUR,1.0000000
2019-09-09,2,3,GBP,1.1201344
2019-09-09,2,4,JPY,0.0084739
2019-09-09,2,5,AUD,0.6224325
2019-09-09,2,6,MXN,0.0464567
2019-09-09,2,7,SEK,0.0938104
2019-09-09,2,8,NOK,0.1013551
2019-09-09,2,9,HUF,0.0030309
2019-09-08,2,1,USD,0.9068650
2019-09-08,2,2,EUR,1.0000000
2019-09-08,2,3,GBP,1.1156356
2019-09-08,2,4,JPY,0.0084739
2019-09-08,2,5,AUD,0.6197707
2019-09-08,2,6,MXN,0.0461787
2019-09-08,2,7,SEK,0.0940291
2019-09-08,2,8,NOK,0.1007760
2019-09-08,2,9,HUF,0.0030293
2019-09-07,2,1,USD,0.9068650
2019-09-07,2,2,EUR,1.0000000
2019-09-07,2,3,GBP,1.1156356
2019-09-07,2,4,JPY,0.0084739
2019-09-07,2,5,AUD,0.6197707
2019-09-07,2,6,MXN,0.0461787
2019-09-07,2,7,SEK,0.0940291
2019-09-07,2,8,NOK,0.1007760
2019-09-07,2,9,HUF,0.0030293
2019-09-06,2,1,USD,0.9068650
2019-09-06,2,2,EUR,1.0000000
2019-09-06,2,3,GBP,1.1156356
2019-09-06,2,4,JPY,0.0084739
2019-09-06,2,5,AUD,0.6197707
2019-09-06,2,6,MXN,0.0461787
2019-09-06,2,7,SEK,0.0940291
2019-09-06,2,8,NOK,0.1007760
2019-09-06,2,9,HUF,0.0030293
2019-09-05,2,1,USD,0.9043227
2019-09-05,2,2,EUR,1.0000000
2019-09-05,2,3,GBP,1.1163206
2019-09-05,2,4,JPY,0.0084767
2019-09-05,2,5,AUD,0.6169031
2019-09-05,2,6,MXN,0.0460677
2019-09-05,2,7,SEK,0.0936110
2019-09-05,2,8,NOK,0.1006725
2019-09-05,2,9,HUF,0.0030352
2019-09-04,2,1,USD,0.9076057
2019-09-04,2,2,EUR,1.0000000
2019-09-04,2,3,GBP,1.1079719
2019-09-04,2,4,JPY,0.0085448
2019-09-04,2,5,AUD,0.6163328
2019-09-04,2,6,MXN,0.0457813
2019-09-04,2,7,SEK,0.0929973
2019-09-04,2,8,NOK,0.1001623
2019-09-04,2,9,HUF,0.0030401
2019-09-03,2,1,USD,0.9143275
2019-09-03,2,2,EUR,1.0000000
2019-09-03,2,3,GBP,1.1002916
2019-09-03,2,4,JPY,0.0086170
2019-09-03,2,5,AUD,0.6154982
2019-09-03,2,6,MXN,0.0455629
2019-09-03,2,7,SEK,0.0924830
2019-09-03,2,8,NOK,0.0998104
2019-09-03,2,9,HUF,0.0030241
2019-09-02,2,1,USD,0.9117433
2019-09-02,2,2,EUR,1.0000000
2019-09-02,2,3,GBP,1.1010791
2019-09-02,2,4,JPY,0.0085719
2019-09-02,2,5,AUD,0.6120700
2019-09-02,2,6,MXN,0.0453422
2019-09-02,2,7,SEK,0.0930492
2019-09-02,2,8,NOK,0.1002125
2019-09-02,2,9,HUF,0.0030180
2019-09-01,2,1,USD,0.9061254
2019-09-01,2,2,EUR,1.0000000
2019-09-01,2,3,GBP,1.1041793
2019-09-01,2,4,JPY,0.0085266
2019-09-01,2,5,AUD,0.6098305
2019-09-01,2,6,MXN,0.0451331
2019-09-01,2,7,SEK,0.0922552
2019-09-01,2,8,NOK,0.0996214
2019-09-01,2,9,HUF,0.0030205
2019-08-31,2,1,USD,0.9061254
2019-08-31,2,2,EUR,1.0000000
2019-08-31,2,3,GBP,1.1041793
2019-08-31,2,4,JPY,0.0085266
2019-08-31,2,5,AUD,0.6098305
2019-08-31,2,6,MXN,0.0451331
2019-08-31,2,7,SEK,0.0922552
2019-08-31,2,8,NOK,0.0996214
2019-08-31,2,9,HUF,0.0030205
2019-08-30,2,1,USD,0.9061254
2019-08-30,2,2,EUR,1.0000000
2019-08-30,2,3,GBP,1.1041793
2019-08-30,2,4,JPY,0.0085266
2019-08-30,2,5,AUD,0.6098305
2019-08-30,2,6,MXN,0.0451331
2019-08-30,2,7,SEK,0.0922552
2019-08-30,2,8,NOK,0.0996214
2019-08-30,2,9,HUF,0.0030205
2019-08-29,2,1,USD,0.9031792
2019-08-29,2,2,EUR,1.0000000
2019-08-29,2,3,GBP,1.1045940
2019-08-29,2,4,JPY,0.0084976
2019-08-29,2,5,AUD,0.6096817
2019-08-29,2,6,MXN,0.0450357
2019-08-29,2,7,SEK,0.0927730
2019-08-29,2,8,NOK,0.0996363
2019-08-29,2,9,HUF,0.0030279
2019-08-28,2,1,USD,0.9022828
2019-08-28,2,2,EUR,1.0000000
2019-08-28,2,3,GBP,1.1010427
2019-08-28,2,4,JPY,0.0085339
2019-08-28,2,5,AUD,0.6086057
2019-08-28,2,6,MXN,0.0451685
2019-08-28,2,7,SEK,0.0929843
2019-08-28,2,8,NOK,0.0998901
2019-08-28,2,9,HUF,0.0030303
2019-08-27,2,1,USD,0.9005764
2019-08-27,2,2,EUR,1.0000000
2019-08-27,2,3,GBP,1.1057666
2019-08-27,2,4,JPY,0.0085157
2019-08-27,2,5,AUD,0.6093103
2019-08-27,2,6,MXN,0.0451034
2019-08-27,2,7,SEK,0.0934143
2019-08-27,2,8,NOK,0.1000801
2019-08-27,2,9,HUF,0.0030409
2019-08-26,2,1,USD,0.8996042
2019-08-26,2,2,EUR,1.0000000
2019-08-26,2,3,GBP,1.1012246
2019-08-26,2,4,JPY,0.0084983
2019-08-26,2,5,AUD,0.6086427
2019-08-26,2,6,MXN,0.0452182
2019-08-26,2,7,SEK,0.0930103
2019-08-26,2,8,NOK,0.1001272
2019-08-26,2,9,HUF,0.0030374
2019-08-25,2,1,USD,0.9037506
2019-08-25,2,2,EUR,1.0000000
2019-08-25,2,3,GBP,1.1055465
2019-08-25,2,4,JPY,0.0084897
2019-08-25,2,5,AUD,0.6099049
2019-08-25,2,6,MXN,0.0454461
2019-08-25,2,7,SEK,0.0933140
2019-08-25,2,8,NOK,0.1004087
2019-08-25,2,9,HUF,0.0030434
2019-08-24,2,1,USD,0.9037506
2019-08-24,2,2,EUR,1.0000000
2019-08-24,2,3,GBP,1.1055465
2019-08-24,2,4,JPY,0.0084897
2019-08-24,2,5,AUD,0.6099049
2019-08-24,2,6,MXN,0.0454461
2019-08-24,2,7,SEK,0.0933140
2019-08-24,2,8,NOK,0.1004087
2019-08-24,2,9,HUF,0.0030434
2019-08-23,2,1,USD,0.9037506
2019-08-23,2,2,EUR,1.0000000
2019-08-23,2,3,GBP,1.1055465
2019-08-23,2,4,JPY,0.0084897
2019-08-23,2,5,AUD,0.6099049
2019-08-23,2,6,MXN,0.0454461
2019-08-23,2,7,SEK,0.0933140
2019-08-23,2,8,NOK,0.1004087
2019-08-23,2,9,HUF,0.0030434
2019-08-22,2,1,USD,0.9022828
2019-08-22,2,2,EUR,1.0000000
2019-08-22,2,3,GBP,1.0970927
2019-08-22,2,4,JPY,0.0084653
2019-08-22,2,5,AUD,0.6105006
2019-08-22,2,6,MXN,0.0457411
2019-08-22,2,7,SEK,0.0932940
2019-08-22,2,8,NOK,0.1006137
2019-08-22,2,9,HUF,0.0030507
2019-08-21,2,1,USD,0.9005764
2019-08-21,2,2,EUR,1.0000000
2019-08-21,2,3,GBP,1.0923589
2019-08-21,2,4,JPY,0.0084574
2019-08-21,2,5,AUD,0.6121075
2019-08-21,2,6,MXN,0.0457779
2019-08-21,2,7,SEK,0.0934728
2019-08-21,2,8,NOK,0.1007425
2019-08-21,2,9,HUF,0.0030552
2019-08-20,2,1,USD,0.9028530
2019-08-20,2,2,EUR,1.0000000
2019-08-20,2,3,GBP,1.0914290
2019-08-20,2,4,JPY,0.0084897
2019-08-20,2,5,AUD,0.6117330
2019-08-20,2,6,MXN,0.0455695
2019-08-20,2,7,SEK,0.0928910
2019-08-20,2,8,NOK,0.1003633
2019-08-20,2,9,HUF,0.0030560
2019-08-19,2,1,USD,0.9006575
2019-08-19,2,2,EUR,1.0000000
2019-08-19,2,3,GBP,1.0919057
2019-08-19,2,4,JPY,0.0084502
2019-08-19,2,5,AUD,0.6106497
2019-08-19,2,6,MXN,0.0457754
2019-08-19,2,7,SEK,0.0932244
2019-08-19,2,8,NOK,0.1003432
2019-08-19,2,9,HUF,0.0030697
2019-08-18,2,1,USD,0.9028530
2019-08-18,2,2,EUR,1.0000000
2019-08-18,2,3,GBP,1.0985027
2019-08-18,2,4,JPY,0.0084911
2019-08-18,2,5,AUD,0.6127451
2019-08-18,2,6,MXN,0.0462276
2019-08-18,2,7,SEK,0.0933532
2019-08-18,2,8,NOK,0.1003482
2019-08-18,2,9,HUF,0.0030790
2019-08-17,2,1,USD,0.9028530
2019-08-17,2,2,EUR,1.0000000
2019-08-17,2,3,GBP,1.0985027
2019-08-17,2,4,JPY,0.0084911
2019-08-17,2,5,AUD,0.6127451
2019-08-17,2,6,MXN,0.0462276
2019-08-17,2,7,SEK,0.0933532
2019-08-17,2,8,NOK,0.1003482
2019-08-17,2,9,HUF,0.0030790
2019-08-16,2,1,USD,0.9028530
2019-08-16,2,2,EUR,1.0000000
2019-08-16,2,3,GBP,1.0985027
2019-08-16,2,4,JPY,0.0084911
2019-08-16,2,5,AUD,0.6127451
2019-08-16,2,6,MXN,0.0462276
2019-08-16,2,7,SEK,0.0933532
2019-08-16,2,8,NOK,0.1003482
2019-08-16,2,9,HUF,0.0030790
2019-08-15,2,1,USD,0.8968610
2019-08-15,2,2,EUR,1.0000000
2019-08-15,2,3,GBP,1.0885776
2019-08-15,2,4,JPY,0.0084481
2019-08-15,2,5,AUD,0.6081985
2019-08-15,2,6,MXN,0.0457467
2019-08-15,2,7,SEK,0.0931923
2019-08-15,2,8,NOK,0.0998552
2019-08-15,2,9,HUF,0.0030656
2019-08-14,2,1,USD,0.8938148
2019-08-14,2,2,EUR,1.0000000
2019-08-14,2,3,GBP,1.0790629
2019-08-14,2,4,JPY,0.0084402
2019-08-14,2,5,AUD,0.6031727
2019-08-14,2,6,MXN,0.0458444
2019-08-14,2,7,SEK,0.0931854
2019-08-14,2,8,NOK,0.0999650
2019-08-14,2,9,HUF,0.0030755
2019-08-13,2,1,USD,0.8911068
2019-08-13,2,2,EUR,1.0000000
2019-08-13,2,3,GBP,1.0772380
2019-08-13,2,4,JPY,0.0084739
2019-08-13,2,5,AUD,0.6028091
2019-08-13,2,6,MXN,0.0453922
2019-08-13,2,7,SEK,0.0933811
2019-08-13,2,8,NOK,0.0999221
2019-08-13,2,9,HUF,0.0030866
2019-08-12,2,1,USD,0.8933357
2019-08-12,2,2,EUR,1.0000000
2019-08-12,2,3,GBP,1.0797387
2019-08-12,2,4,JPY,0.0084969
2019-08-12,2,5,AUD,0.6028091
2019-08-12,2,6,MXN,0.0454605
2019-08-12,2,7,SEK,0.0931836
2019-08-12,2,8,NOK,0.0999970
2019-08-12,2,9,HUF,0.0030802
2019-08-11,2,1,USD,0.8930166
2019-08-11,2,2,EUR,1.0000000
2019-08-11,2,3,GBP,1.0773540
2019-08-11,2,4,JPY,0.0084381
2019-08-11,2,5,AUD,0.6078288
2019-08-11,2,6,MXN,0.0459130
2019-08-11,2,7,SEK,0.0934824
2019-08-11,2,8,NOK,0.1004137
2019-08-11,2,9,HUF,0.0030790
2019-08-10,2,1,USD,0.8930166
2019-08-10,2,2,EUR,1.0000000
2019-08-10,2,3,GBP,1.0773540
2019-08-10,2,4,JPY,0.0084381
2019-08-10,2,5,AUD,0.6078288
2019-08-10,2,6,MXN,0.0459130
2019-08-10,2,7,SEK,0.0934824
2019-08-10,2,8,NOK,0.1004137
2019-08-10,2,9,HUF,0.0030790
2019-08-09,2,1,USD,0.8930166
2019-08-09,2,2,EUR,1.0000000
2019-08-09,2,3,GBP,1.0773540
2019-08-09,2,4,JPY,0.0084381
2019-08-09,2,5,AUD,0.6078288
2019-08-09,2,6,MXN,0.0459130
2019-08-09,2,7,SEK,0.0934824
2019-08-09,2,8,NOK,0.1004137
2019-08-09,2,9,HUF,0.0030790
2019-08-08,2,1,USD,0.8934155
2019-08-08,2,2,EUR,1.0000000
2019-08-08,2,3,GBP,1.0855995
2019-08-08,2,4,JPY,0.0084289
2019-08-08,2,5,AUD,0.6066857
2019-08-08,2,6,MXN,0.0456100
2019-08-08,2,7,SEK,0.0929973
2019-08-08,2,8,NOK,0.0998203
2019-08-08,2,9,HUF,0.0030762
2019-08-07,2,1,USD,0.8926977
2019-08-07,2,2,EUR,1.0000000
2019-08-07,2,3,GBP,1.0828019
2019-08-07,2,4,JPY,0.0084402
2019-08-07,2,5,AUD,0.6013952
2019-08-07,2,6,MXN,0.0455409
2019-08-07,2,7,SEK,0.0928738
2019-08-07,2,8,NOK,0.1000400
2019-08-07,2,9,HUF,0.0030733
2019-08-06,2,1,USD,0.8938947
2019-08-06,2,2,EUR,1.0000000
2019-08-06,2,3,GBP,1.0889687
2019-08-06,2,4,JPY,0.0083963
2019-08-06,2,5,AUD,0.6072752
2019-08-06,2,6,MXN,0.0457243
2019-08-06,2,7,SEK,0.0932253
2019-08-06,2,8,NOK,0.1004571
2019-08-06,2,9,HUF,0.0030736
2019-08-05,2,1,USD,0.8942944
2019-08-05,2,2,EUR,1.0000000
2019-08-05,2,3,GBP,1.0883761
2019-08-05,2,4,JPY,0.0084310
2019-08-05,2,5,AUD,0.6053269
2019-08-05,2,6,MXN,0.0458251
2019-08-05,2,7,SEK,0.0929342
2019-08-05,2,8,NOK,0.1002808
2019-08-05,2,9,HUF,0.0030582
2019-08-04,2,1,USD,0.9004142
2019-08-04,2,2,EUR,1.0000000
2019-08-04,2,3,GBP,1.0928365
2019-08-04,2,4,JPY,0.0084338
2019-08-04,2,5,AUD,0.6110602
2019-08-04,2,6,MXN,0.0466109
2019-08-04,2,7,SEK,0.0932636
2019-08-04,2,8,NOK,0.1009031
2019-08-04,2,9,HUF,0.0030585
2019-08-03,2,1,USD,0.9004142
2019-08-03,2,2,EUR,1.0000000
2019-08-03,2,3,GBP,1.0928365
2019-08-03,2,4,JPY,0.0084338
2019-08-03,2,5,AUD,0.6110602
2019-08-03,2,6,MXN,0.0466109
2019-08-03,2,7,SEK,0.0932636
2019-08-03,2,8,NOK,0.1009031
2019-08-03,2,9,HUF,0.0030585
2019-08-02,2,1,USD,0.9004142
2019-08-02,2,2,EUR,1.0000000
2019-08-02,2,3,GBP,1.0928365
2019-08-02,2,4,JPY,0.0084338
2019-08-02,2,5,AUD,0.6110602
2019-08-02,2,6,MXN,0.0466109
2019-08-02,2,7,SEK,0.0932636
2019-08-02,2,8,NOK,0.1009031
2019-08-02,2,9,HUF,0.0030585
2019-08-01,2,1,USD,0.9060433
2019-08-01,2,2,EUR,1.0000000
2019-08-01,2,3,GBP,1.0970927
2019-08-01,2,4,JPY,0.0083209
2019-08-01,2,5,AUD,0.6197707
2019-08-01,2,6,MXN,0.0471571
2019-08-01,2,7,SEK,0.0935734
2019-08-01,2,8,NOK,0.1019160
2019-08-01,2,9,HUF,0.0030623
2019-07-31,2,1,USD,0.8967806
2019-07-31,2,2,EUR,1.0000000
2019-07-31,2,3,GBP,1.0914290
2019-07-31,2,4,JPY,0.0082617
2019-07-31,2,5,AUD,0.6182380
2019-07-31,2,6,MXN,0.0471687
2019-07-31,2,7,SEK,0.0937690
2019-07-31,2,8,NOK,0.1022725
2019-07-31,2,9,HUF,0.0030630
2019-07-30,2,1,USD,0.8965394
2019-07-30,2,2,EUR,1.0000000
2019-07-30,2,3,GBP,1.0910718
2019-07-30,2,4,JPY,0.0082645
2019-07-30,2,5,AUD,0.6177034
2019-07-30,2,6,MXN,0.0470728
2019-07-30,2,7,SEK,0.0939382
2019-07-30,2,8,NOK,0.1027031
2019-07-30,2,9,HUF,0.0030535
2019-07-29,2,1,USD,0.8993615
2019-07-29,2,2,EUR,1.0000000
2019-07-29,2,3,GBP,1.1056688
2019-07-29,2,4,JPY,0.0082775
2019-07-29,2,5,AUD,0.6207325
2019-07-29,2,6,MXN,0.0471596
2019-07-29,2,7,SEK,0.0945421
2019-07-29,2,8,NOK,0.1031619
2019-07-29,2,9,HUF,0.0030560
2019-07-28,2,1,USD,0.8978273
2019-07-28,2,2,EUR,1.0000000
2019-07-28,2,3,GBP,1.1156605
2019-07-28,2,4,JPY,0.0082604
2019-07-28,2,5,AUD,0.6218132
2019-07-28,2,6,MXN,0.0471614
2019-07-28,2,7,SEK,0.0947104
2019-07-28,2,8,NOK,0.1031853
2019-07-28,2,9,HUF,0.0030633
2019-07-27,2,1,USD,0.8978273
2019-07-27,2,2,EUR,1.0000000
2019-07-27,2,3,GBP,1.1156605
2019-07-27,2,4,JPY,0.0082604
2019-07-27,2,5,AUD,0.6218132
2019-07-27,2,6,MXN,0.0471614
2019-07-27,2,7,SEK,0.0947104
2019-07-27,2,8,NOK,0.1031853
2019-07-27,2,9,HUF,0.0030633
2019-07-26,2,1,USD,0.8978273
2019-07-26,2,2,EUR,1.0000000
2019-07-26,2,3,GBP,1.1156605
2019-07-26,2,4,JPY,0.0082604
2019-07-26,2,5,AUD,0.6218132
2019-07-26,2,6,MXN,0.0471614
2019-07-26,2,7,SEK,0.0947104
2019-07-26,2,8,NOK,0.1031853
2019-07-26,2,9,HUF,0.0030633
2019-07-25,2,1,USD,0.8996851
2019-07-25,2,2,EUR,1.0000000
2019-07-25,2,3,GBP,1.1240628
2019-07-25,2,4,JPY,0.0083229
2019-07-25,2,5,AUD,0.6272345
2019-07-25,2,6,MXN,0.0473608
2019-07-25,2,7,SEK,0.0952862
2019-07-25,2,8,NOK,0.1041038
2019-07-25,2,9,HUF,0.0030749
2019-07-24,2,1,USD,0.8976661
2019-07-24,2,2,EUR,1.0000000
2019-07-24,2,3,GBP,1.1217931
2019-07-24,2,4,JPY,0.0083050
2019-07-24,2,5,AUD,0.6265664
2019-07-24,2,6,MXN,0.0469019
2019-07-24,2,7,SEK,0.0949731
2019-07-24,2,8,NOK,0.1037829
2019-07-24,2,9,HUF,0.0030698
2019-07-23,2,1,USD,0.8950148
2019-07-23,2,2,EUR,1.0000000
2019-07-23,2,3,GBP,1.1132138
2019-07-23,2,4,JPY,0.0082768
2019-07-23,2,5,AUD,0.6290099
2019-07-23,2,6,MXN,0.0469305
2019-07-23,2,7,SEK,0.0946119
2019-07-23,2,8,NOK,0.1032951
2019-07-23,2,9,HUF,0.0030722
2019-07-22,2,1,USD,0.8916630
2019-07-22,2,2,EUR,1.0000000
2019-07-22,2,3,GBP,1.1115063
2019-07-22,2,4,JPY,0.0082624
2019-07-22,2,5,AUD,0.6284565
2019-07-22,2,6,MXN,0.0468568
2019-07-22,2,7,SEK,0.0948407
2019-07-22,2,8,NOK,0.1038691
2019-07-22,2,9,HUF,0.0030774
2019-07-21,2,1,USD,0.8907892
2019-07-21,2,2,EUR,1.0000000
2019-07-21,2,3,GBP,1.1156356
2019-07-21,2,4,JPY,0.0082692
2019-07-21,2,5,AUD,0.6284170
2019-07-21,2,6,MXN,0.0468292
2019-07-21,2,7,SEK,0.0950616
2019-07-21,2,8,NOK,0.1040171
2019-07-21,2,9,HUF,0.0030735
2019-07-20,2,1,USD,0.8907892
2019-07-20,2,2,EUR,1.0000000
2019-07-20,2,3,GBP,1.1156356
2019-07-20,2,4,JPY,0.0082692
2019-07-20,2,5,AUD,0.6284170
2019-07-20,2,6,MXN,0.0468292
2019-07-20,2,7,SEK,0.0950616
2019-07-20,2,8,NOK,0.1040171
2019-07-20,2,9,HUF,0.0030735
2019-07-19,2,1,USD,0.8907892
2019-07-19,2,2,EUR,1.0000000
2019-07-19,2,3,GBP,1.1156356
2019-07-19,2,4,JPY,0.0082692
2019-07-19,2,5,AUD,0.6284170
2019-07-19,2,6,MXN,0.0468292
2019-07-19,2,7,SEK,0.0950616
2019-07-19,2,8,NOK,0.1040171
2019-07-19,2,9,HUF,0.0030735
2019-07-18,2,1,USD,0.8915835
2019-07-18,2,2,EUR,1.0000000
2019-07-18,2,3,GBP,1.1129289
2019-07-18,2,4,JPY,0.0082720
2019-07-18,2,5,AUD,0.6271952
2019-07-18,2,6,MXN,0.0467757
2019-07-18,2,7,SEK,0.0952018
2019-07-18,2,8,NOK,0.1036936
2019-07-18,2,9,HUF,0.0030632
2019-07-17,2,1,USD,0.8916630
2019-07-17,2,2,EUR,1.0000000
2019-07-17,2,3,GBP,1.1069294
2019-07-17,2,4,JPY,0.0082359
2019-07-17,2,5,AUD,0.6246486
2019-07-17,2,6,MXN,0.0467416
2019-07-17,2,7,SEK,0.0950860
2019-07-17,2,8,NOK,0.1039285
2019-07-17,2,9,HUF,0.0030611
2019-07-16,2,1,USD,0.8910274
2019-07-16,2,2,EUR,1.0000000
2019-07-16,2,3,GBP,1.1079105
2019-07-16,2,4,JPY,0.0082556
2019-07-16,2,5,AUD,0.6267628
2019-07-16,2,6,MXN,0.0469224
2019-07-16,2,7,SEK,0.0948722
2019-07-16,2,8,NOK,0.1042394
2019-07-16,2,9,HUF,0.0030689
2019-07-15,2,1,USD,0.8873902
2019-07-15,2,2,EUR,1.0000000
2019-07-15,2,3,GBP,1.1126812
2019-07-15,2,4,JPY,0.0082223
2019-07-15,2,5,AUD,0.6241029
2019-07-15,2,6,MXN,0.0468459
2019-07-15,2,7,SEK,0.0947302
2019-07-15,2,8,NOK,0.1039253
2019-07-15,2,9,HUF,0.0030707
2019-07-14,2,1,USD,0.8886519
2019-07-14,2,2,EUR,1.0000000
2019-07-14,2,3,GBP,1.1137346
2019-07-14,2,4,JPY,0.0082082
2019-07-14,2,5,AUD,0.6210409
2019-07-14,2,6,MXN,0.0465831
2019-07-14,2,7,SEK,0.0947733
2019-07-14,2,8,NOK,0.1039415
2019-07-14,2,9,HUF,0.0030696
2019-07-13,2,1,USD,0.8886519
2019-07-13,2,2,EUR,1.0000000
2019-07-13,2,3,GBP,1.1137346
2019-07-13,2,4,JPY,0.0082082
2019-07-13,2,5,AUD,0.6210409
2019-07-13,2,6,MXN,0.0465831
2019-07-13,2,7,SEK,0.0947733
2019-07-13,2,8,NOK,0.1039415
2019-07-13,2,9,HUF,0.0030696
2019-07-12,2,1,USD,0.8886519
2019-07-12,2,2,EUR,1.0000000
2019-07-12,2,3,GBP,1.1137346
2019-07-12,2,4,JPY,0.0082082
2019-07-12,2,5,AUD,0.6210409
2019-07-12,2,6,MXN,0.0465831
2019-07-12,2,7,SEK,0.0947733
2019-07-12,2,8,NOK,0.1039415
2019-07-12,2,9,HUF,0.0030696
2019-07-11,2,1,USD,0.8861320
2019-07-11,2,2,EUR,1.0000000
2019-07-11,2,3,GBP,1.1137098
2019-07-11,2,4,JPY,0.0082008
2019-07-11,2,5,AUD,0.6190417
2019-07-11,2,6,MXN,0.0463207
2019-07-11,2,7,SEK,0.0945108
2019-07-11,2,8,NOK,0.1038174
2019-07-11,2,9,HUF,0.0030691
2019-07-10,2,1,USD,0.8912656
2019-07-10,2,2,EUR,1.0000000
2019-07-10,2,3,GBP,1.1120007
2019-07-10,2,4,JPY,0.0081833
2019-07-10,2,5,AUD,0.6169031
2019-07-10,2,6,MXN,0.0464207
2019-07-10,2,7,SEK,0.0942569
2019-07-10,2,8,NOK,0.1031672
2019-07-10,2,9,HUF,0.0030684
2019-07-09,2,1,USD,0.8924587
2019-07-09,2,2,EUR,1.0000000
2019-07-09,2,3,GBP,1.1114198
2019-07-09,2,4,JPY,0.0082014
2019-07-09,2,5,AUD,0.6186587
2019-07-09,2,6,MXN,0.0472083
2019-07-09,2,7,SEK,0.0940398
2019-07-09,2,8,NOK,0.1031109
2019-07-09,2,9,HUF,0.0030726
2019-07-08,2,1,USD,0.8916630
2019-07-08,2,2,EUR,1.0000000
2019-07-08,2,3,GBP,1.1157601
2019-07-08,2,4,JPY,0.0082102
2019-07-08,2,5,AUD,0.6227426
2019-07-08,2,6,MXN,0.0470409
2019-07-08,2,7,SEK,0.0943637
2019-07-08,2,8,NOK,0.1032631
2019-07-08,2,9,HUF,0.0030801
2019-07-07,2,1,USD,0.8880995
2019-07-07,2,2,EUR,1.0000000
2019-07-07,2,3,GBP,1.1147899
2019-07-07,2,4,JPY,0.0082122
2019-07-07,2,5,AUD,0.6227813
2019-07-07,2,6,MXN,0.0467569
2019-07-07,2,7,SEK,0.0947194
2019-07-07,2,8,NOK,0.1038152
2019-07-07,2,9,HUF,0.0030921
2019-07-06,2,1,USD,0.8880995
2019-07-06,2,2,EUR,1.0000000
2019-07-06,2,3,GBP,1.1147899
2019-07-06,2,4,JPY,0.0082122
2019-07-06,2,5,AUD,0.6227813
2019-07-06,2,6,MXN,0.0467569
2019-07-06,2,7,SEK,0.0947194
2019-07-06,2,8,NOK,0.1038152
2019-07-06,2,9,HUF,0.0030921
2019-07-05,2,1,USD,0.8880995
2019-07-05,2,2,EUR,1.0000000
2019-07-05,2,3,GBP,1.1147899
2019-07-05,2,4,JPY,0.0082122
2019-07-05,2,5,AUD,0.6227813
2019-07-05,2,6,MXN,0.0467569
2019-07-05,2,7,SEK,0.0947194
2019-07-05,2,8,NOK,0.1038152
2019-07-05,2,9,HUF,0.0030921
2019-07-04,2,1,USD,0.8858965
2019-07-04,2,2,EUR,1.0000000
2019-07-04,2,3,GBP,1.1144545
2019-07-04,2,4,JPY,0.0082203
2019-07-04,2,5,AUD,0.6220453
2019-07-04,2,6,MXN,0.0466625
2019-07-04,2,7,SEK,0.0950498
2019-07-04,2,8,NOK,0.1038443
2019-07-04,2,9,HUF,0.0030977
2019-07-03,2,1,USD,0.8855043
2019-07-03,2,2,EUR,1.0000000
2019-07-03,2,3,GBP,1.1142061
2019-07-03,2,4,JPY,0.0082230
2019-07-03,2,5,AUD,0.6213882
2019-07-03,2,6,MXN,0.0465515
2019-07-03,2,7,SEK,0.0950977
2019-07-03,2,8,NOK,0.1035272
2019-07-03,2,9,HUF,0.0031014
2019-07-02,2,1,USD,0.8848774
2019-07-02,2,2,EUR,1.0000000
2019-07-02,2,3,GBP,1.1180305
2019-07-02,2,4,JPY,0.0081726
2019-07-02,2,5,AUD,0.6190034
2019-07-02,2,6,MXN,0.0464057
2019-07-02,2,7,SEK,0.0947284
2019-07-02,2,8,NOK,0.1033966
2019-07-02,2,9,HUF,0.0030968
2019-07-01,2,1,USD,0.8811349
2019-07-01,2,2,EUR,1.0000000
2019-07-01,2,3,GBP,1.1146035
2019-07-01,2,4,JPY,0.0081347
2019-07-01,2,5,AUD,0.6162948
2019-07-01,2,6,MXN,0.0460779
2019-07-01,2,7,SEK,0.0948317
2019-07-01,2,8,NOK,0.1032546
2019-07-01,2,9,HUF,0.0030969
2019-06-30,2,1,USD,0.8787346
2019-06-30,2,2,EUR,1.0000000
2019-06-30,2,3,GBP,1.1153868
2019-06-30,2,4,JPY,0.0081566
